siren,siret,nom,type,naf,libelle,commune,departement,telephone,source
775023021,77502302100097,SAD ADMR BAUGY,medico-social,,,,18,06 72 97 65 42,finess
345131635,34513163500046,SAD ADMR CHATEAUNEUF / LIGNIERES,medico-social,,,,18,02 48 60 44 81,finess
318208741,31820874100013,"SAD ADMR DUN/AURON, CHARENTON ET LEVET",medico-social,,,,18,02 48 20 07 23,finess
314729427,31472942700026,SAD ADMR DE MEHUN SUR YEVRE,medico-social,,,,18,02 48 52 94 08,finess
775050891,77505089100032,SAD ADMR NERONDES/SANCOINS/LA GUERCHE,medico-social,,,,18,02 48 77 60 05,finess
775062060,77506206000014,SAD ADMR DE ST MARTIN D'AUXIGNY,medico-social,,,,18,06 72 53 44 79,finess
300674181,30067418100031,SAD ADMR DE SAULZAIS-LE-POTIER,medico-social,,,,18,02 48 24 03 07,finess
312905094,31290509400057,SAD ADMR ARGENT / AUBIGNY,medico-social,,,,18,02 48 73 36 23,finess
431303338,43130333800013,EHPAD KORIAN LA VALLEE BLEUE,medico-social,,,,18,02 48 82 21 00,finess
338039118,33803911800033,LBM BIOEXCEL ST DOUCHARD,laboratoire,,,,18,02 48 65 88 88,finess
328162284,32816228400066,LBM EVORIAL SANCOINS,laboratoire,,,,18,02 48 74 65 73,finess
950456681,95045668100051,LBM BIOALLIANCE AUBIGNY SUR NERE,laboratoire,,,,18,02 48 58 41 30,finess
775076292,77507629200074,LBM BIO MEDI QUAL CENTRE BOURGES,laboratoire,,,,18,02 48 24 18 18,finess
531155919,53115591900016,MSP DE LA SEPTAINE,soins,,,,18,02 48 69 11 86,finess
804812220,80481222000015,MSP DE MEHUN SUR YEVRE,soins,,,,18,02 48 57 33 33,finess
797554391,79755439100012,MSP DU PAYS FORT SANCERRE VAL DE LOIRE,soins,,,,18,02 48 78 00 00,finess
819565318,81956531800014,MARPA HAUT BERRY VAL DE LOIRE,medico-social,,,,18,02 48 54 00 12,finess
799069141,79906914100015,MSP DE LA GUERCHE SUR L 'AUBOIS,soins,,,,18,02 48 74 10 07,finess
494722739,49472273900039,MS DE SANCOINS - ET,soins,,,,18,02 48 74 00 00,finess
534811898,53481189800020,GIE GEORGES HARET - ET,soins,,,,18,02 46 72 01 41,finess
819882762,81988276200019,SELARL I.N.O.V.  -  (ET- ST DOULCHARD),soins,,,,18,,finess
828116962,82811696200014,MSP DU VAL D'AURON - ET,soins,,,,18,,finess
130023898,13002389800013,CENTRE DE SANTE DE VIERZON,soins,,,,18,02 46 63 03 03,finess
843764390,84376439000012,MSP DE LEVET - ET,soins,,,,18,02 48 25 10 30,finess
853806677,85380667700011,MSP-PROFESSIONNELLE CHER - ARNON - ET,soins,,,,18,02 34 64 10 20,finess
414422949,41442294900027,SAAD ASEF ST AMAND MONTROND,medico-social,,,,18,02 48 96 13 87,finess
498272764,49827276400040,SERVICE PRESTATAIRE AIDE A DOMICILE O2,medico-social,,,,18,02 43 72 02 02,finess
307300327,30730032700029,MAISON DE SANTE DE SANCERGUES,soins,,,,18,02 48 72 71 40,finess
500053178,50005317800025,SERVICE PRESTATAIRE AIDE A DOMICILE,medico-social,,,,18,02 48 65 81 49,finess
884906751,88490675100018,POLE SANTE PRIVE-PUBLIC ST AMANDOIS-ET,soins,,,,18,02 48 82 20 62,finess
888256187,88825618700020,MSP BOURGES-PRADO,soins,,,,18,,finess
907799886,90779988600011,MAISON DE SANTÉ COEUR DE FRANCE - ET,soins,,,,18,02 48 82 00 57,finess
130026792,13002679200106,CENTRE DE SANTÉ DHENRICHEMONT,soins,,,,18,02 46 72 04 19,finess
982397192,98239719200013,MSP DE SPÉCIALISTES BOURGES AÉROPORT,soins,,,,18,,finess
922751953,92275195300014,SSIAD DU CHER NORD,medico-social,,,,18,,finess
919961250,91996125000017,CENTRE DE SANTE DENTAIRE BOURGES,soins,,,,18,,finess
200069227,20006922700011,CENTRE DE SANTÉ DE LÉRÉ,soins,,,,18,02 48 78 22 80,finess
828001925,82800192500019,DISPOSITIF JEUMINA,medico-social,,,,18,02 48 23 07 40,finess
752571190,75257119000020,SAADF - EIRL A. GRAPTON,medico-social,,,,18,02 34 67 72 15,finess
130000789,13000078900011,GIP MAISON DEP PERSONNES HANDICAPEES,medico-social,,,,18,02 48 27 31 31,finess
943349886,94334988600011,GCS BERRY SOLOGNE IMAGERIE SIEGE,soins,,,,18,02 48 52 33 33,finess
939925392,93992539200010,CENTRE DE SANTE BOURGES OPHTALMOLOGIE,soins,,,,18,,finess
924118185,92411818500017,SOS MEDECINS 18,soins,,,,18,,finess
988275434,98827543400039,CHERMED,soins,,,,18,,finess
987861259,98786125900016,CENTRE MÉDICAL ROUTE DE LA CHARITÉ,soins,,,,18,,finess
261903108,26190310800015,CENTRE HOSPITALIER DUBOIS BRIVE,soins,,,,19,05 55 92 60 00,finess
261927206,26192720600019,CENTRE HOSPITALIER COEUR DE CORREZE,soins,,,,19,05 55 29 79 00,finess
261902803,26190280300012,HOPITAL LOCAL DE BORT LES ORGUES,soins,,,,19,05 55 46 33 33,finess
261914808,26191480800017,EHPAD NEUVIC,medico-social,,,,19,05 55 46 18 20,finess
261927503,26192750300019,CENTRE HOSPITALIER D'USSEL,soins,,,,19,05 55 96 40 00,finess
775566847,77556684700163,VAL HORIZON UNITE REHABILITATION PSY,soins,,,,19,05 55 18 05 80,finess
777967068,77796706800050,INSTITUT MEDICO-EDUCATIF,medico-social,,,,19,05 55 84 03 90,finess
775566649,77556664900098,IME DE PUYMARET,medico-social,,,,19,05 55 92 17 66,finess
261925820,26192582000027,FOYER OCCUPATIONNEL,medico-social,,,,19,05 55 28 55 00,finess
677220402,67722040200015,CLINIQUE LES CEDRES BRIVE,soins,,,,19,05 55 88 88 88,finess
675820187,67582018700010,CLINIQUE  SAINT-GERMAIN  BRIVE,soins,,,,19,05 19 99 24 56,finess
261901003,26190100300010,EHPAD ARGENTAT,medico-social,,,,19,05 55 28 18 93,finess
261902324,26190232400019,EHPAD LA CHATAIGNERAIE BEYNAT,medico-social,,,,19,05 55 85 50 20,finess
330022849,33002284900021,FOYER OCCUPATIONNEL LA MAISON HEUREUSE,medico-social,,,,19,05 55 24 37 32,finess
493844252,49384425200061,EANM FOYER LA SAULE,medico-social,,,,19,05 55 46 18 98,finess
330875501,33087550100091,SESSAD APAJH19,medico-social,,,,19,05 55 17 90 28,finess
777962309,77796230900012,MECS CENTRE DES MONEDIERES,medico-social,,,,19,05 55 98 05 98,finess
420062242,42006224200011,EANM FOYER DE FAUGERAS,medico-social,,,,19,05 55 73 28 08,finess
261900500,26190050000016,EHPAD D'ALLASSAC,medico-social,,,,19,05 55 84 89 89,finess
261906101,26190610100017,EHPAD CORNIL,medico-social,,,,19,05 55 93 69 00,finess
261913602,26191360200015,EHPAD DE MEYMAC,medico-social,,,,19,05 55 95 11 78,finess
261926901,26192690100016,EHPAD LES MILLE SOURCES,medico-social,,,,19,05 55 98 60 00,finess
261906218,26190621800043,EHPAD DE CORREZE,medico-social,,,,19,05 55 21 13 21,finess
775716673,77571667301095,EHPAD ERNEST COUTAUD,medico-social,,,,19,05 55 94 70 14,finess
777927153,77792715300182,SERVICE EXTERIEUR JEUNES,medico-social,,,,19,05 55 88 91 00,finess
777966870,77796687000068,CABINET DENTAIRE,soins,,,,19,05 55 26 57 22,finess
509652244,50965224400054,ITEP DE LIGINIAC,medico-social,,,,19,05 55 93 42 55,finess
221927205,22192720500064,CTRE DEPARTEMENTAL ENFANCE ET FAMILLE,medico-social,,,,19,05 55 26 42 79,finess
777923426,77792342600020,MECS LA PROVIDENCE,medico-social,,,,19,05 55 74 37 36,finess
261929236,26192923600113,ESAT EPDA DU GLANDIER,medico-social,,,,19,05 55 73 81 00,finess
200059319,20005931900018,FOYER D'ACCUEIL DE BOULOU LES ROSES,medico-social,,,,19,05 55 85 92 85,finess
318403425,31840342500016,EHPAD MERLINES,medico-social,,,,19,05 55 94 35 73,finess
429584220,42958422000033,EHPAD CHAMBERET,medico-social,,,,19,05 55 98 31 35,finess
261903306,26190330600023,EHPAD BRUYERES ET GENETS,medico-social,,,,19,05 55 95 52 65,finess
261901102,26190110200028,EHPAD LES PRES DE CHIGNAC,medico-social,,,,19,05 55 73 36 55,finess
261927602,26192760200092,EHPAD UZERCHE,medico-social,,,,19,05 55 97 16 00,finess
200074078,20007407800029,EHPAD J ET M COLAUD,medico-social,,,,19,05 55 28 26 54,finess
200045599,20004559900012,EHPAD DE SEILHAC,medico-social,,,,19,05 55 27 05 92,finess
318165743,31816574300010,EHPAD L'OREE DES BOIS,medico-social,,,,19,05 55 98 20 91,finess
261912505,26191250500052,EHPAD MARCILLAC-LA-CROISILLE,medico-social,,,,19,05 55 27 87 87,finess
261913826,26191382600010,EHPAD RESIDENCE DU CLOS JOLI,medico-social,,,,19,05 55 84 56 56,finess
777948951,77794895100028,EHPAD RESIDENCE LES GRANDS PRES,medico-social,,,,19,05 55 25 83 64,finess
261910004,26191000400025,EHPAD DE LAGRAULIERE,medico-social,,,,19,05 55 73 71 78,finess
261907208,26190720800027,EHPAD DONZENAC,medico-social,,,,19,05 55 22 06 00,finess
261903702,26190370200031,EHPAD CHAMBOULIVE,medico-social,,,,19,05 55 21 62 84,finess
261902811,26190281100049,RESIDENCE AUTONOMIE PRE MONGEAL,medico-social,,,,19,05 55 96 72 62,finess
261927230,26192723000035,RESIDENCE AUTONOMIE DE NACRE,medico-social,,,,19,05 55 26 33 13,finess
261927511,26192751100087,RESIDENCE AUTONOMIE LES ACACIAS,medico-social,,,,19,05 55 46 54 19,finess
261912422,26191242200019,EHPAD DE MANSAC,medico-social,,,,19,05 55 22 80 00,finess
261903124,26190312400178,SSIAD DU CCAS DE BRIVE-LA-GAILLARDE,medico-social,,,,19,05 55 23 75 52,finess
261926109,26192610900024,EHPAD SORNAC,medico-social,,,,19,05 55 94 62 76,finess
777934050,77793405000017,EHPAD EGLETONS,medico-social,,,,19,05 55 93 00 03,finess
353618994,35361899400019,PUV SAINTE-FORTUNADE,medico-social,,,,19,05 55 27 39 00,finess
444320097,44432009700025,RES SOC FJT ESTABOURNIE,medico-social,,,,19,05 55 26 75 33,finess
328410204,32841020400106,CHRS LE ROC TULLE,soins,,,,19,05 55 17 99 16,finess
261901920,26190192000015,EHPAD LES GABARIERS,medico-social,,,,19,05 55 91 30 00,finess
261928501,26192850100012,EHPAD RESIDENCE COMMAIGNAC,medico-social,,,,19,05 55 73 86 00,finess
391697018,39169701800037,MAS AGEF DU PAYS DE BRIVE,medico-social,,,,19,05 55 85 08 08,finess
200007458,20000745800017,EHPAD EYGURANDE,medico-social,,,,19,05 55 94 35 01,finess
261911309,26191130900027,RESIDENCE AUTONOMIE MARTEGANE,medico-social,,,,19,05 55 95 91 84,finess
345055735,34505573500012,LABM INOVIE BIOLYSS-UZERCHE,laboratoire,,,,19,05 55 73 06 16,finess
377941752,37794175200034,SSIAD SADPAH,medico-social,,,,19,05 55 27 00 08,finess
261903504,26190350400023,EHPAD LES HORTENSIAS,medico-social,,,,19,05 55 25 55 24,finess
200084341,20008434100029,RESIDENCE AUTONOMIE RENE CASSIN,medico-social,,,,19,05 55 20 09 21,finess
311733026,31173302600018,ATELIER PROTEGE DE LIMAREL,medico-social,,,,19,05 55 46 00 52,finess
351781729,35178172900022,SSIAD LAPLEAU NEUVIC,medico-social,,,,19,05 55 27 53 02,finess
333554384,33355438400011,CENTRE D'ANGIOGRAPHIE NUMERISEE,soins,,,,19,05 55 24 34 62,finess
338731946,33873194600038,CENTRE DE MEDECINE NUCLEAIRE,soins,,,,19,05 55 87 43 41,finess
409008869,40900886900029,ATELIER PROTEGE DU PAYS VERT,medico-social,,,,19,05 55 20 82 35,finess
444668818,44466881800016,SCANNER PRIVE DU PAYS DE BRIVE,soins,,,,19,05 55 87 65 60,finess
393446612,39344661200060,SAAD VIE PAISIBLE,medico-social,,,,19,05 55 17 96 37,finess
441811429,44181142900030,CAP SERVICES ENTREPRISE ADAPTEE,medico-social,,,,19,05 55 25 27 88,finess
200020592,20002059200016,EHPAD DU PAYS DE BRIVE,medico-social,,,,19,05 55 22 07 09,finess
434876009,43487600900102,SCETA,medico-social,,,,19,05 55 26 98 13,finess
450780093,45078009300016,CASEM 19,medico-social,,,,19,05 55 98 98 05,finess
200074185,20007418500030,SSIAD MIDI CORREZIEN,medico-social,,,,19,05 55 91 00 04,finess
444172944,44417294400027,SSIAD SAINT PRIVAT,medico-social,,,,19,05 55 91 95 20,finess
514368075,51436807500016,CLIC DE HAUTE-CORREZE,medico-social,,,,19,05 55 96 13 95,finess
312732365,31273236500134,UNITE DE DIALYSE USSEL,soins,,,,19,05 55 95 27 08,finess
428783658,42878365800027,HAD RELAIS SANTE ONCORESE,soins,,,,19,05 55 18 06 90,finess
483017810,48301781000019,FOYER OCCUPATIONEL DE RILHAC XANTRIE,medico-social,,,,19,01 46 70 16 02,finess
261907307,26190730700027,RES SOC FJT DES CHADAUX,medico-social,,,,19,05 55 93 12 19,finess
339204356,33920435600028,SSIAD TULLE CAMPAGNE NORD,medico-social,,,,19,05 55 22 14 04,finess
493887970,49388797000017,CASEM MULTI SERVICES,medico-social,,,,19,05 55 98 98 05,finess
502513658,50251365800026,CASEM HEVEA,medico-social,,,,19,05 55 85 69 22,finess
393932306,39393230600367,LBM SYNLAB NOUVELLE-AQUITAINE - BRIVE,laboratoire,,,33700,19,05 55 74 24 15,finess
497795005,49779500500261,LBM NOVABIO - MALEMORT - CHATAIGNIERS,laboratoire,,,,19,05 55 74 36 13,finess
523850949,52385094900018,"CIRTEP ""LES CEDRES"" ET SIEGE",soins,,,,19,05 55 87 12 49,finess
130017700,13001770000019,GCS CORREZIEN,soins,,,,19,05 55 93 98 83,finess
802582486,80258248600014,GCS POLE DE SANTÉ DE HAUTE CORREZE,soins,,,,19,,finess
342907482,34290748200018,BIOGROUP ASTRALAB -BRIVE,laboratoire,,,,19,05 55 87 50 63,finess
130017866,13001786600026,GCSMS O'VEZERE,soins,,,,19,,finess
791369044,79136904400015,MAISON DE SANTE PLURIPRO LUBERSAC,soins,,,,19,05 55 73 50 35,finess
791017452,79101745200016,MAISON DE SANTE USSELLOISE,soins,,,,19,,finess
130021066,13002106600019,GCS SANTE MENTALE HANDICAP PSY SIEGE,soins,,,,19,05 55 92 60 00,finess
504112830,50411283000030,SAAD AGE D'OR SERVICES,medico-social,,,,19,05 55 23 01 73,finess
791079858,79107985800233,SAAD AMAPA CORREZE,medico-social,,,,19,05 55 26 46 33,finess
200073740,20007374000017,SAAD DU CIAS DU PAYS D'UZERCHE,medico-social,,,,19,05 55 73 77 54,finess
332198084,33219808400011,SAAD DES MONEDIERES,medico-social,,,,19,05 55 98 89 33,finess
501971568,50197156800016,SAAD INTEGR'A DOM,medico-social,,,,19,05 55 18 79 71,finess
518602362,51860236200049,SAAD LA BELLE VIE,medico-social,,,,19,05 55 24 61 95,finess
528855737,52885573700011,SAAD MP SERVICES,medico-social,,,,19,05 55 84 15 60,finess
520369976,52036997600011,SAAD OMEIDZOU,medico-social,,,,19,05 55 26 12 37,finess
484431614,48443161400029,SAAD PROFESSION DOMICILE,medico-social,,,,19,05 55 72 88 38,finess
834891723,83489172300027,SAAD YAKADOM,medico-social,,,,19,05 55 97 22 16,finess
834140634,83414063400017,MSP DES 7 COLLINES,soins,,,,19,05 19 98 01 30,finess
835152240,83515224000015,ASSO PRO DE SANTE DU PAYS DE CORREZE,soins,,,,19,05 55 21 25 20,finess
854007457,85400745700013,MSP UNION DES COLLINES,soins,,,,19,06 80 34 77 78,finess
440870590,44087059000021,IMAGERIE MEDICALE JM DUCLOUX,soins,,,,19,05 55 24 26 23,finess
878201193,87820119300017,GCS IRM GAILLARDE PUB ET PRIVE - SIEGE,soins,,,,19,05 55 18 84 06,finess
211927207,21192720700566,CDS MUNICIPAL DE LA VILLE DE TULLE,soins,,,,19,,finess
849484472,84948447200014,MSP DU PAYS DE POMPADOUR,soins,,,,19,05 55 98 50 10,finess
881291686,88129168600015,MSP DE CHAMBERET,soins,,,,19,05 55 98 30 26,finess
819315763,81931576300014,MSP DU SUD CORREZIEN,soins,,,,19,05 55 91 02 02,finess
838347003,83834700300025,MSP DU PAYS D'ARGENTAT,soins,,,,19,06 86 79 56 55,finess
905103248,90510324800019,MSP DU PAYS DE JUILLAC,soins,,,,19,05 55 25 57 95,finess
778073114,77807311400085,CENTRE D'EXAMEN DE SANTE DE TULLE,soins,,,,19,05 55 20 47 80,finess
904380425,90438042500010,MSP MONTPLAISIR SANTE,soins,,,,19,,finess
904946217,90494621700018,MSP MANSAC,soins,,,,19,,finess
978151520,97815152000019,MSP SEILHAC,soins,,,,19,,finess
948165683,94816568300012,MSP DE LA XAINTRIE,soins,,,,19,,finess
923716039,92371603900014,MSP DE MASSERET,soins,,,,19,05 55 73 29 07,finess
924339807,92433980700019,MSP DONZENAC SANTE,soins,,,,19,05 55 85 77 33,finess
130000664,13000066400024,MDPH DE LA CORREZE,medico-social,,,,19,05 19 07 85 00,finess
933564312,93356431200017,MSP DU CHATEAU DE SERIGNAC,soins,,,,19,05 55 92 07 49,finess
941961518,94196151800011,GCS AMT HOPITAUX DE CORREZE - ET SIEGE,soins,,,,19,,finess
262406002,26240600200069,ESRP DE CLAIRVIVRE BRIVE LA GAILLARDE,soins,,,,19,05 53 62 23 00,finess
995170883,99517088300012,GCS CHIRURGIE ET AI CORREZE,soins,,,,19,,finess
999440027,99944002700012,GCS CARDIO INTERVENTIONNELLE CORREZE,soins,,,,19,,finess
927732032,92773203200028,MSP OBJAT SANTE,soins,,,,19,05 55 25 85 15,finess
775567761,77556776100751,CTRE SANTÉ DENTAIRE MUTUALISTE CHENOVE,soins,,,,21,03 80 54 35 90,finess
433087897,43308789700040,SCAN IRM DIJON SUD PARC VALMY,soins,,,,21,,finess
352503254,35250325400059,CENTRE D'ACTIVITÉS DE JOUR,medico-social,,,,21,03 80 59 83 11,finess
398302646,39830264600136,EHPAD LA COTE DOREE,medico-social,,,,21,03 80 25 99 50,finess
200047819,20004781900079,CH - HCO FAM VITTEAUX,medico-social,,,,21,03 80 33 91 91,finess
252109202,25210920200025,SSIAD CHATILLONNAIS MONTAGNE,medico-social,,,,21,03 80 93 20 91,finess
775567241,77556724100085,CTRE ACTIV JOUR SAVIGNY LES BEAUNE,medico-social,,,,21,03 80 25 04 30,finess
778208058,77820805800041,SERVICE ACCOMP & D'INSERT° SPECIALISE,medico-social,,,,21,03 80 24 16 93,finess
313670556,31367055600031,CSAPA LA SANTOLINE,medico-social,,,,21,03 80 65 20 47,finess
833012016,83301201600469,ESAT HABILIS CORTOTS,medico-social,,,,21,03 80 55 02 02,finess
262100068,26210006800010,CSAPA PENITENTIAIRE LE BELEM,medico-social,,,,21,03 80 67 61 65,finess
778214270,77821427000010,COMITÉ DÉPARTEMENTAL MALADIES RESPIRAT,soins,,,,21,03 80 63 68 36,finess
478235369,47823536900020,EHPAD LES JARDINS D'OSIRIS,medico-social,,,,21,03 80 35 03 33,finess
480108877,48010887700030,IRM CHENÔVE PARC VALMY,soins,,,,21,07 83 61 86 01,finess
262100084,26210008400041,SSIAD IS-SUR-TILLE CH,medico-social,,,,21,03 80 95 62 14,finess
852134444,85213444400011,"RESIDENCE AUTONOMIE ""RESIDENCE JEANNE",medico-social,,,,21,03 80 65 34 75,finess
333695922,33369592200083,"EAM ""VESVROTTES",medico-social,,,,21,03 80 23 33 33,finess
980686695,98068669500050,INSTITUT DE CANCEROLOGIE DE BOURGOGNE,soins,,,,21,03 80 67 30 10,finess
412032179,41203217900035,EAM LES EAUX VIVES,medico-social,,,,21,03 80 95 77 60,finess
522014059,52201405900029,EHPAD RESIDENCE VALMY,medico-social,,,,21,03 80 41 07 49,finess
315312181,31531218100037,CENTRE DE SOINS DE SELONGEY,soins,,,,21,03 80 75 72 88,finess
778214296,77821429600080,C.H.R.S. LE PAS,medico-social,,,,21,03 80 30 85 28,finess
262100027,26210002700065,SSIAD AUXONNE CH,soins,,,,21,03 80 48 34 30,finess
300570256,30057025600077,EHPAD NOTRE DAME DE LA VISITATION,medico-social,,,,21,03 80 50 13 03,finess
842399511,84239951100018,CLINIQUE JOUVENCE NUTRITION,soins,,,,21,03 80 60 02 50,finess
200047827,20004782700155,SSIAD NUITS ST GEORGES CH,soins,,,,21,03 80 62 67 00,finess
778195677,77819567700019,ALIS - URBANALIS,medico-social,,,,21,06 11 73 16 99,finess
262100134,26210013400036,SSIAD NOLAY,medico-social,,,,21,03 80 21 70 64,finess
398509539,39850953900019,SERV.AIDE PERS.AGÉES,medico-social,,,,21,03 80 89 03 64,finess
212106637,21210663700011,CCAS-HEBERGEMENT D'URGENCE,medico-social,,,,21,03 80 96 94 46,finess
262101157,26210115700010,CCAS - LOCAL HEBERGEMENT URGENCE,medico-social,,,,21,03 80 92 59 32,finess
424163764,42416376400238,DITEP 21,medico-social,,,,21,03 45 21 42 92,finess
531261196,53126119600020,SAS ULMA EHPA CHEZ NOUS,medico-social,,,,21,03 80 75 34 11,finess
778192971,77819297100043,"CSSR ""LE RENOUVEAU",soins,,,,21,03 80 78 89 00,finess
778125468,77812546800463,FOYER DE VIE ROLAND LEGRAS,medico-social,,,,21,03 80 47 71 31,finess
515312908,51531290800095,CERBALLIANCE DIJON AUDRA,laboratoire,,,,21,03 45 60 06 70,finess
529204026,52920402600155,BIO MED 21 IS SUR TILLE,laboratoire,,,,21,03 80 95 21 40,finess
330753336,33075333600099,BIOGROUP BFC - DIJON CLÉMENCEAU (MALRA,laboratoire,,,,21,03 80 73 96 60,finess
262100126,26210012600032,EHPA RESIDENCE MAISON AGE,soins,,,,21,03 80 89 23 00,finess
341465763,34146576300066,BIOGROUP BFC - CHATILLON-SUR-SEINE,laboratoire,,,,21,03 80 91 03 03,finess
778328450,77832845000193,OUILAB - BIOALLAN - SITE MONTBARD,laboratoire,,,,21,03 80 92 00 43,finess
778561829,77856182900061,BIOLAB-UNILABS BEAUNE,laboratoire,,,,21,03 80 22 16 56,finess
788483923,78848392300017,LBM LPA AUXONNE,laboratoire,,,,21,03 80 27 02 99,finess
791752124,79175212400036,POLYCLINIQUE DU PARC DREVON,soins,,,,21,03 80 29 45 00,finess
130005432,13000543200013,ET SIEGE GCS GG EST,soins,,,,21,,finess
512884099,51288409900023,ET SIEGE USCPP DIJON GCS,soins,,,,21,,finess
790905913,79090591300014,MSP DU CANTON DE BLIGNY SUR OUCHE,soins,,,,21,03 80 20 11 32,finess
778213967,77821396700152,CENTRE DE SANTE DE FONTAINE D'OUCHE,soins,,,,21,03 80 41 66 66,finess
192112373,19211237300290,SERVICE DE SANTE ETUDIANTE - SSE,soins,,,,21,03 80 39 51 53,finess
262101066,26210106600237,SATGE (SERVICE TUTELLE CCAS),soins,,,,21,03 80 74 71 84,finess
808857197,80885719700012,MAISON UNIVERSITAIRE DE SANTÉ,soins,,,,21,,finess
222100018,22210001800050,MAISON DE L'ENFANCE SIMONE VEIL,medico-social,,,,21,03 80 76 43 00,finess
788652196,78865219600015,IRM DE TALANT,soins,,,,21,07 83 61 86 01,finess
879985810,87998581000016,MSP DE  SAULIEU,soins,,,,21,,finess
775567779,77556777900548,MAISON D'ENFANTS,medico-social,,,,21,03 80 76 07 88,finess
818964926,81896492600013,MSP DE BRAZEY EN PLAINE,soins,,,,21,,finess
532266731,53226673100019,CABINET MEDICAL,soins,,,,21,,finess
789163029,78916302900018,IMAGERIE MEDICALE DU PAYS BEAUNOIS,soins,,,,21,,finess
